#
#   Running algorithm GDE3 on 5000000 nfe, with population size of 500.0, with de set to 0.9, 0.9, with 256 controls varying between -149.0 and 149.0 for cell (6,6).
86 -140 149 -149 149 -149 111 -149 73 -110 66 -149 146 -144 -7 35 149 -149 149 -123 149 -149 54 122 -57 149 149 -149 149 3 31 111 -112 68 -98 -149 149 6 -59 124 -101 149 -149 -149 149 -149 66 149 149 -149 149 149 149 -118 -149 126 -149 114 -149 -149 149 -149 -149 -149 -149 -149 149 -149 149 149 -149 119 -149 149 149 149 -92 -149 -109 149 -138 -149 -149 -149 -149 -149 -149 149 118 -102 149 -149 149 149 149 149 149 -121 149 149 149 149 -6 149 -149 149 -149 -102 -149 -144 -149 -149 -149 -147 -149 -149 -149 -149 -66 -149 149 149 149 149 149 106 149 149 149 134 149 149 -149 -18 119 -149 86 -149 -149 -149 -149 -149 -149 -149 -149 -149 -149 -149 149 -149 149 -149 149 -149 78 149 149 149 149 149 149 149 149 149 149 141 149 -149 149 102 -149 149 -149 -149 -149 -149 -149 -149 -149 149 -149 -149 149 -149 -149 149 88 -149 149 149 34 112 86 149 144 -149 -2 -149 149 -149 -81 149 -149 -149 101 80 -149 -18 -149 149 -149 149 149 -148 149 116 -149 149 -149 63 149 -149 149 -149 -146 137 32 -149 149 -149 149 30 -136 149 -149 149 149 -149 76 130 -101 -149 149 -149 149 -149 -78 -149 -103 149 -149 149 -89 -149 -149 137 5022847.832016563 0.0 0.0 
147 -139 149 -149 149 -149 145 -63 149 -149 149 -149 117 -149 137 112 149 -46 149 -139 41 -107 130 -149 -149 149 127 -116 130 -87 -116 -121 -149 0 74 -149 149 -149 51 -113 -126 131 -149 -131 149 132 126 -136 149 139 149 149 149 122 -149 143 -149 149 -149 -149 149 -149 -149 -145 -149 -62 -149 -22 149 117 -149 -63 -149 125 -7 126 -149 149 73 69 128 -149 -149 -149 -102 -149 -149 149 -149 42 149 -72 149 137 149 17 149 -127 149 149 149 -91 47 64 -149 -30 -139 -116 -149 -126 -149 -51 -40 -79 -126 -116 -142 -149 -100 -149 82 149 149 149 149 149 149 130 149 136 129 149 102 17 149 -149 135 -149 -123 -149 -149 -144 -149 -113 -149 -149 -149 -149 -149 7 149 -120 149 53 -149 149 97 149 108 137 149 149 149 149 -119 -149 118 -137 149 107 149 149 -149 -149 -149 -20 -35 -139 -149 -103 -149 -149 149 89 -149 149 6 -149 149 149 149 81 149 149 -64 -44 -2 -149 78 -68 -73 140 -149 -149 149 -71 -117 -149 -149 149 -149 149 149 -149 149 137 -149 149 -149 -149 149 -149 127 61 -121 145 -63 -128 149 -149 149 -149 -149 149 -149 -102 149 -133 149 -73 149 -149 149 -149 149 -94 149 26 -105 149 -149 147 -149 -25 -91 149 4969500.706754913 8.472419958412749E-7 0.0 
90 -149 149 -149 140 -149 107 -149 -149 -149 115 -149 131 -111 35 97 128 -84 149 -149 149 -149 148 -149 -78 149 22 -127 135 31 -149 -115 -89 -149 48 -149 149 -149 17 114 -144 149 -149 -149 149 -119 149 -106 149 145 88 149 149 -149 -149 141 -134 149 -88 -149 -149 -41 -149 -149 -124 -141 -77 -149 149 99 -149 80 -149 149 46 149 149 126 149 149 -35 -95 -113 -147 -149 149 -148 5 -149 149 149 149 -149 149 149 -78 132 100 119 75 149 149 84 149 -133 -97 -59 -131 -111 -149 -149 -33 -149 -149 -146 -144 -109 -147 -149 -149 149 -149 149 149 149 149 149 149 149 146 149 146 -149 129 149 50 -149 -140 -149 -149 -148 -142 -149 -130 -149 -149 -113 -149 -122 149 74 -149 149 149 149 149 100 149 149 138 147 133 149 -74 149 123 21 -126 -149 149 -149 130 -149 -92 -147 -43 -149 -149 -149 149 -148 141 -62 -149 -149 149 -121 -149 149 149 149 149 0 149 100 149 149 -149 48 -149 -136 139 -95 -149 -3 22 -72 -77 -116 149 -149 -119 149 -149 149 -149 77 149 -146 43 103 -149 149 149 -149 127 149 -149 112 -149 149 -149 -143 146 -149 149 81 -135 140 149 -149 -65 149 -29 82 -149 119 -47 149 145 -149 99 64 -149 -149 149 4903308.031606128 6.201924946444589E-6 0.0 
#
