#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 900.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 399.0 for cell (6,6).
1 1 1 137 1 1 155 1 21 1 1 100 41 26 15 1 123 50 32 1 1 2 34 1 121 13 1 34 75 399 56 1 11 1 1 19 7 117 57 73 54 35 93 49 1 1 7 44 49 61 21 1 6 1 1 18 1 1 1 1 45 1 1 62 40 1 7 1 35 1 1 134 1 1 7 1 1 36 1 132 1 8488974.562531661 7.473594875074326E7 9.759133523428059 0.0026947330348226282 0.0 
59 1 1 1 1 43 8 90 1 7 1 1 126 32 61 51 1 20 34 2 1 29 4 1 24 72 1 122 1 1 1 155 1 77 21 1 8 1 7 48 34 103 15 1 1 272 25 57 1 1 1 1 1 1 1 45 1 51 1 6 81 24 21 1 41 18 1 64 1 5 11 2 1 108 53 97 74 1 1 262 30 8398252.334813356 7.835852274386634E7 9.152430450064555 0.0028835001182792017 0.0 
1 55 1 1 2 49 41 15 15 43 1 1 33 11 37 1 1 114 1 16 48 1 57 1 5 1 1 1 1 72 104 1 1 1 70 1 1 237 6 39 8 26 157 1 1 1 1 2 130 1 27 1 1 71 1 50 55 40 1 72 1 28 23 41 1 3 243 1 361 1 1 1 66 4 1 116 25 1 1 1 1 8512454.21589865 1.1844123899769114E8 8.213621232581023 0.0028456110279297003 0.0 
1 5 53 126 1 39 87 10 24 15 1 4 1 1 10 1 1 43 54 1 1 178 51 24 1 212 1 5 20 21 1 33 1 119 223 1 17 38 54 58 1 18 1 157 54 24 20 1 1 1 156 1 46 43 4 25 54 91 1 21 76 34 117 2 1 1 1 38 86 1 5 1 1 1 42 1 24 1 2 7 21 8455688.446980124 1.0594048383807006E8 8.905779253139253 0.0028017513410509703 0.0 
70 5 1 100 14 82 262 1 74 15 17 16 60 1 1 120 1 43 16 8 42 1 73 1 53 73 1 1 129 29 88 1 17 1 11 34 17 1 1 28 1 160 7 1 2 1 52 1 1 1 1 160 1 81 4 38 46 1 1 11 80 1 184 2 1 1 100 1 65 23 10 2 1 1 11 1 1 1 17 25 76 1.008820230196048E7 2.2380680855175427E8 8.336772089362276 0.0018865693634968015 0.0 
1 3 1 1 1 28 1 39 69 97 35 28 4 5 29 28 18 1 1 17 1 29 28 30 30 19 1 33 1 119 61 121 1 54 300 83 1 1 54 1 1 1 42 30 36 1 103 123 11 1 47 127 89 5 1 1 6 37 1 25 41 1 12 1 1 1 19 34 1 43 1 1 1 2 101 41 59 1 1 236 5 8317258.90604288 8.16065413966254E7 10.06175697263692 0.0026865201647806925 0.0 
15 93 68 2 163 1 1 113 2 16 4 15 1 1 124 1 26 102 1 1 154 1 25 1 1 29 1 23 3 203 49 4 271 73 1 7 12 21 6 3 43 1 1 1 13 1 1 10 51 1 1 13 72 1 32 1 1 13 55 87 1 45 11 33 11 55 56 32 1 20 1 76 18 1 1 5 188 5 2 1 45 7777722.94550763 6.809473462569943E7 8.899492992103747 0.003415108341414696 0.0 
24 1 1 51 3 15 88 33 74 127 1 1 26 1 30 1 68 14 1 1 1 325 1 1 24 64 21 26 42 141 1 87 41 29 1 7 163 46 1 40 61 1 37 98 1 16 9 120 84 3 1 71 68 1 3 19 1 122 1 68 5 20 1 8 26 9 2 16 73 1 9 1 1 1 43 1 12 46 1 1 1 8034424.151243332 5.762049439734113E7 9.408142088716655 0.0032866568960107996 0.0 
1 74 18 1 1 88 121 38 43 27 1 95 2 1 60 101 1 1 1 1 70 13 64 1 44 1 31 1 1 32 6 62 19 1 8 23 1 131 1 21 65 4 1 115 1 79 13 5 6 172 29 1 119 39 1 5 33 137 3 65 58 1 1 11 44 72 26 96 32 1 7 1 37 40 27 1 14 1 47 25 15 7343670.299042302 4.6988241532203645E7 10.772271187831814 0.003920273313364303 0.0 
59 7 81 1 81 17 1 1 1 33 1 54 1 1 1 12 1 12 48 1 1 5 7 51 18 179 16 1 1 191 228 16 4 1 1 83 14 18 1 41 71 4 93 59 1 3 98 93 1 54 1 55 1 1 71 1 26 1 111 1 1 1 43 1 1 1 78 6 72 1 1 37 25 1 169 5 26 1 6 110 1 7912344.916220008 7.525932210321541E7 8.02939801027712 0.0036397718660631665 0.0 
