#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 250.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 199.0 for cell (6,6).
3 1 3 35 7 1 1 1 3 1 1 38 15 7 11 11 10 12 12 13 18 1 76 4 28 31 7 1 2 11 9 1 25 1 2 34 2 1 6 2 199 22 20 4 1 1 1 92 1 24 43 14 16 18 9 21 4 40 19 54 1 1 6 29 6 7 1 39 10 7 7 1 10 6 1 1 71 11 64 5 12 7691456.717471278 4.381906819051953E7 9.010051040627562 0.0031184076448998667 0.0 
2 1 2 37 6 7 2 1 5 1 1 37 11 13 11 14 8 11 11 10 9 7 82 1 1 1 7 1 6 10 22 3 28 1 3 33 1 4 1 1 192 21 28 3 2 6 1 152 1 18 44 13 19 17 12 19 15 37 1 49 3 1 6 30 1 6 12 36 9 1 8 1 10 6 1 1 73 10 65 4 12 7633185.886143603 5.366531315298203E7 8.67333392102147 0.003148965003791323 0.0 
1 7 1 155 6 2 4 1 12 36 19 43 1 2 1 1 1 5 1 11 8 1 70 5 7 1 1 5 5 1 12 1 1 14 29 44 2 5 1 1 199 13 36 1 2 71 1 120 5 17 26 2 17 10 11 9 1 27 6 10 1 3 3 58 3 1 3 24 12 1 2 18 12 9 14 1 6 1 49 1 1 7955973.765593755 6.092463285330231E7 8.2233917780205 0.0031106161047896245 0.0 
5 1 1 25 1 1 1 11 21 1 29 17 1 64 2 15 16 2 6 1 1 40 14 3 15 6 10 26 22 55 1 1 155 2 1 4 7 1 26 15 16 56 26 1 19 1 8 4 1 9 1 156 30 4 1 11 1 20 17 17 1 1 76 61 1 1 1 2 12 18 69 17 1 1 1 1 7 17 19 1 3 7652280.74026066 6.3534070092958845E7 9.6549139262242 0.0029141094087476653 0.0 
1 4 1 159 3 9 10 1 19 1 28 23 1 29 1 1 1 3 10 1 1 1 1 1 86 1 1 1 16 14 13 13 62 1 9 34 1 13 1 1 1 49 48 1 7 7 14 28 1 1 1 5 48 14 1 1 1 142 11 38 4 1 67 101 6 46 17 5 1 1 22 1 11 1 11 1 1 1 26 1 17 7539344.389712918 6.469398197773119E7 8.587422824500104 0.003337881722106748 0.0 
4 16 9 34 6 1 5 1 21 1 17 13 1 1 46 1 1 5 9 1 1 1 1 1 1 7 1 7 36 4 13 18 41 1 10 66 8 1 91 7 131 1 18 10 1 1 18 145 11 76 8 10 51 15 1 4 3 1 1 22 22 1 1 4 1 3 21 29 36 46 53 56 1 1 1 6 9 1 1 8 1 8990565.235594839 9.105325940434948E7 7.7576663929164 0.0024931749265856367 0.0 
1 32 24 2 9 29 3 3 17 2 14 1 1 9 1 40 3 4 5 51 1 4 1 29 34 1 1 1 12 14 20 114 1 1 1 1 3 2 35 8 112 12 1 10 65 1 2 1 1 1 20 1 32 1 2 5 1 1 39 26 1 24 9 42 15 43 1 13 1 1 23 5 5 4 9 11 199 9 47 1 1 7953541.631896169 5.87999850432593E7 8.950513252768275 0.0031231796964498485 0.0 
4 2 1 26 9 9 2 10 10 42 14 1 6 28 36 1 3 5 6 2 1 199 1 1 1 12 1 1 1 11 1 4 199 1 1 6 1 8 7 25 14 47 1 1 1 13 15 13 23 1 77 1 1 1 6 1 49 17 43 9 15 1 31 1 1 14 1 1 1 69 26 1 3 30 1 1 1 1 33 11 50 7690830.637458088 5.283118341355764E7 9.598231018775705 0.0028512755956796817 0.0 
12 10 1 11 3 11 6 68 1 6 17 35 13 125 14 34 2 1 2 16 6 2 10 2 69 1 2 2 43 40 12 32 31 1 15 12 8 1 3 14 58 4 18 10 3 9 29 20 1 4 2 72 5 11 1 1 61 6 13 48 8 32 28 10 4 12 1 1 1 57 15 7 2 46 3 2 3 6 8 16 17 7941553.934488867 6.045361571086849E7 7.61679352797935 0.0035435184608428112 0.0 
3 5 2 1 1 22 1 9 23 1 33 3 31 10 77 1 6 1 31 1 15 38 1 1 6 1 91 3 5 1 30 28 1 20 25 1 10 1 71 9 1 19 58 11 7 74 1 1 21 15 9 94 1 3 1 1 1 1 12 10 8 1 11 103 3 9 7 54 1 27 38 1 1 18 2 2 50 1 6 1 3 8544062.2658352 6.267330510484058E7 7.757367050529912 0.0035095045253181337 0.0 
1 1 6 17 1 28 3 1 31 1 1 7 3 19 1 10 1 6 1 22 5 62 11 2 5 44 1 1 1 1 1 45 1 3 20 1 14 42 1 26 55 16 1 2 1 118 149 120 7 1 19 10 1 1 3 1 1 1 1 1 14 3 21 199 17 29 11 3 2 1 20 27 1 1 1 1 1 1 19 11 1 8199298.692313294 5.97901729834248E7 10.705967632202023 0.0025324087575663533 0.0 
5 29 12 93 1 24 43 6 15 7 57 1 2 1 9 28 14 28 1 5 13 117 23 1 5 1 5 1 1 1 36 12 113 8 9 7 1 35 1 10 1 7 20 1 1 1 1 1 7 11 1 47 1 1 1 13 14 1 4 36 18 9 13 1 1 1 1 1 1 6 25 5 1 16 68 4 199 3 7 1 5 8480806.734430345 8.964398957680973E7 8.087633718300681 0.0025238649236767616 0.0 
14 1 1 1 1 10 1 9 18 3 10 15 1 33 1 55 10 1 1 9 9 36 69 1 53 2 97 17 81 1 4 31 1 24 5 1 1 1 26 34 1 22 1 11 1 1 51 24 4 12 110 1 4 12 1 17 56 35 1 1 49 4 69 73 5 1 1 17 1 35 16 1 2 1 1 1 1 6 1 1 1 8142971.073522346 6.6529939928016245E7 7.843683672403331 0.0031831536216669234 0.0 
1 1 1 8 14 1 1 10 1 32 10 36 19 1 14 53 3 1 1 1 1 1 98 38 34 1 11 7 1 93 9 10 199 1 25 1 2 7 8 1 95 9 1 1 1 8 45 199 1 8 1 8 1 9 1 16 1 26 9 8 1 6 11 1 1 1 4 2 1 27 38 20 2 1 1 2 1 20 6 7 3 8325474.828738728 6.228182693983798E7 8.847738851207657 0.002564796801747728 0.0 
