#
#   Running algorithm GDE3 on 20000000 nfe, with population size of 900.0, with de set to 0.9, 0.9, with 81 controls varying between 1.0 and 39.0 for cell (6,6).
1 1 1 1 1 10 3 14 2 1 10 6 6 6 1 4 2 1 39 20 1 12 1 1 1 1 1 4 5 1 11 34 1 1 1 9 18 1 1 7 1 23 3 1 1 1 1 1 33 4 9 1 1 28 1 1 1 21 4 1 39 1 1 1 1 5 1 17 39 2 16 1 2 1 2 11 1 15 3 1 2 8235308.654500167 6.832544270301309E7 8.946986602866973 0.0029280026485129984 0.0 
5 1 1 3 37 3 1 1 5 2 2 1 1 1 1 3 1 1 31 1 9 1 16 8 1 9 29 1 1 33 1 1 1 1 1 4 7 7 1 8 15 1 30 9 9 1 1 1 1 16 6 1 3 1 1 1 1 6 15 11 27 27 4 1 1 7 3 11 35 1 11 1 9 2 11 1 3 4 1 1 1 7933266.816332121 6.525121010284308E7 8.292856494870122 0.0031851154875661997 0.0 
3 12 7 5 24 1 5 17 1 2 20 1 1 1 7 1 1 3 39 2 15 1 1 8 6 1 5 1 4 1 5 1 8 3 9 1 2 3 1 1 39 1 39 1 1 5 1 1 11 1 9 1 1 14 1 15 5 19 1 1 34 5 1 1 4 7 7 21 6 1 4 1 1 1 1 8 6 3 1 2 22 8534208.682410378 1.0245736931274007E8 7.5160422877920965 0.0032559763473098795 0.0 
1 39 2 1 2 1 1 4 7 5 1 13 3 39 15 1 3 2 18 1 2 20 4 1 8 6 1 1 2 1 4 8 11 6 1 1 19 1 14 1 39 1 31 1 1 2 1 15 1 1 1 2 3 1 39 1 1 1 1 1 1 39 15 5 1 2 15 1 8 1 1 1 7 1 1 13 1 1 1 2 1 8661104.367487555 1.4590642794699666E8 7.277120597457834 0.0028546288579244772 0.0 
1 5 1 3 5 1 1 1 6 1 4 4 5 24 1 1 5 8 14 4 1 9 32 11 1 2 9 32 26 37 1 2 1 1 2 1 1 1 3 13 19 13 3 1 1 4 1 1 9 1 1 37 5 1 1 1 11 1 12 23 39 1 8 1 2 1 9 1 12 2 4 1 1 1 1 8 19 1 1 1 1 8420622.56846626 5.735183237047732E7 10.315611405150255 0.0028146395651516727 0.0 
6 2 1 1 4 2 10 2 2 1 15 1 3 1 11 1 1 9 1 21 1 6 1 15 1 37 2 1 1 39 18 11 2 3 1 1 1 4 7 2 32 17 1 3 1 9 1 1 12 1 1 10 3 1 1 39 2 6 39 8 6 4 1 2 2 10 1 1 2 3 23 1 26 1 1 1 8 1 8 1 5 7629224.360601196 5.3149228019274645E7 8.72939878596723 0.003593388314467337 0.0 
6 9 4 1 9 12 1 2 2 1 1 6 1 13 1 1 1 12 1 16 11 6 6 1 4 31 1 5 14 1 39 16 6 1 4 1 1 13 1 2 1 17 1 11 2 8 1 1 39 1 1 19 1 4 1 1 16 6 20 3 1 39 1 1 1 5 9 11 39 1 1 1 1 1 1 1 3 1 1 2 1 7746785.064868417 5.728707629291826E7 8.783412814917883 0.0033400842939602304 0.0 
5 4 1 1 1 11 4 1 1 9 18 1 7 39 1 2 22 1 1 11 12 1 1 16 1 3 1 1 1 4 1 29 7 2 7 18 1 7 6 7 1 10 1 9 1 1 13 6 5 1 6 23 30 1 14 1 1 1 1 1 1 5 1 4 2 11 1 5 7 10 7 4 4 30 1 12 1 1 12 3 15 7822831.298925823 5.872680867138949E7 7.95062049048696 0.003935294188919066 0.0 
6 1 1 5 6 1 1 1 5 1 13 20 8 7 5 4 1 2 1 6 22 10 19 8 1 13 4 7 1 16 17 15 2 1 9 5 4 1 2 1 1 1 30 4 3 1 6 1 1 21 18 36 2 1 1 3 1 20 7 25 1 4 1 3 1 11 11 1 1 1 1 20 3 6 9 2 11 8 16 1 1 7410026.9127292875 5.5030225602220036E7 10.418293568216594 0.0038508335832727228 0.0 
9 1 1 1 1 1 2 1 1 1 1 2 1 1 1 32 3 5 34 1 1 39 1 6 1 7 7 1 39 1 9 4 4 1 13 37 6 14 1 1 8 13 2 3 1 9 1 1 1 1 2 24 10 1 6 17 1 6 1 6 22 1 35 2 4 1 16 6 1 1 1 2 1 9 13 1 2 1 7 1 3 8527310.236099135 9.182422627287953E7 7.6388380061982915 0.0030185105224655373 0.0 
